W37078,9
W37079,5
W37080,16
W37081,14
W37082,15
W37083,2
W37084,3
W37085,13
W37086,6
W37087,4
W37088,3
W37089,16
W37090,9
W37091,9
W37092,12
W37093,7
W37094,16
W37095,6
W37096,13
W37097,17
W37098,14
W37099,3
W37100,16
W37101,13
W37102,14
W37103,3
W37104,14
W37105,16
W37106,2
W37107,18
W37108,7
W37109,7
W37110,5
W37111,16
W37112,2
W37113,5
W37114,13
W37115,6
W37116,14
W37117,12
W37118,13
W37119,5
W37120,2
W37121,2
W37122,14
W37123,16
W37124,14
W37125,1
W37126,11
W37127,1
W37128,13
W37130,3
W37131,5
W37132,16
W37133,16
W37134,6
W37135,1
W37137,14
W37138,16
W37139,2
W37140,10
W37141,5
W37142,14
W37143,2
W37144,6
W37145,5
W37146,1
W37147,5
W37148,15
W37149,19
W37150,10
W37151,2
W37152,5
W37153,7
W37154,6
W37155,11
W37156,4
W37157,15
W37158,3
W37159,2
W37161,7
W37162,1
W37163,7
W37164,5
W37165,3
W37166,3
W37167,13
W37168,3
W37169,15
W37170,15
W37171,4
W37172,14
W37173,2
W37174,2
W37175,16
W37176,13
W37177,14
W37178,5
W37179,16
W37180,14
W37181,16
W37182,8
W37183,7
W37184,8
W37185,14
W37186,10
W37187,5
W37188,10
W37190,3
W37191,13
W37192,14
W37193,3
W37194,2
W37195,2
W37196,14
W37197,2
W37198,6
W37199,4
W37200,15
W37201,13
W37202,6
W37203,12
W37204,16
W37205,14
W37206,15
W37207,13
W37208,2
W37209,14
W37210,14
W37211,12
W37212,10
W37213,7
W37215,2
W37216,4
W37217,3
W37218,16
W37219,5
W37220,2
W37221,3
W37223,2
W37224,14
W37225,14
W37226,8
W37227,5
W37228,7
W37229,7
W37230,16
W37231,2
W37232,13
W37233,5
W37234,5
W37235,14
W37236,6
W37237,14
W37238,7
W37239,2
W37240,13
W37241,2
W37242,14
W37243,2
W37244,15
W37245,3
W37246,5
W37247,10
W37248,6
W37249,15
W37250,1
W37251,4
W37252,12
W37253,4
W37258,13
W37259,6
W37260,3
W37261,8
W37262,6
W37264,3
W37265,3
W37266,4
W37267,16
W37268,7
W37269,3
W37270,15
W37273,10
W37274,12
W37275,3
W37276,3
W37277,14
W37278,9
W37279,12
W37280,15
W37281,15
W37282,2
W37283,14
W37284,4
W37285,3
W37286,14
W37288,14
W37289,8
W37290,16
W37291,10
W37292,2
W37293,2
W37294,3
W37295,9
W37296,15
W37297,14
W37298,5
W37300,14
W37301,2
W37302,13
W37303,14
W37304,14
W37305,14
W37306,2
W37307,2
W37308,13
W37309,6
W37310,7
W37311,7
W37312,13
W37313,3
W37314,3
W37315,14
W37317,2
W37318,2
W37319,8
W37320,7
W37322,16
W37323,5
W37324,14
W37325,2
W37326,14
W37327,8
W37328,7
W37329,19
W37330,14
W37331,12
W37332,13
W37334,12
W37335,13
W37336,4
W37337,14
W37338,2
W37339,5
W37340,11
W37341,16
W37342,3
W37343,11
W37344,3
W37345,4
W37346,3
W37347,6
W37348,15
W37349,17
W37350,14
W37353,4
W37354,9
W37355,7
W37356,7
W37357,14
W37358,13
W37361,4
W37362,13
W37363,14
W37364,3
W37365,2
W37366,3
W37367,14
W37369,6
W37371,2
W37372,10
W37373,13
W37374,5
W37375,7
W37376,13
W37377,3
W37378,2
W37379,14
W37380,3
W37381,2
W37382,10
W37384,13
W37385,14
W37386,4
W37387,5
W37388,18
W37389,2
W37390,14
W37391,3
W37392,13
W37393,5
W37394,12
W37395,5
W37396,2
W37397,7
W37398,5
W37399,16
W37401,15
W37402,14
W37403,5
W37405,16
W37406,2
W37407,2
W37409,6
W37410,2
W37411,5
W37412,14
W37413,2
W37414,3
W37415,5
W37417,16
W37418,10
W37419,14
W37420,1
W37421,2
W37422,3
W37424,15
W37425,7
W37426,4
W37427,7
W37428,5
W37429,2
W37430,13
W37431,14
W37432,15
W37433,2
W37434,14
W37435,6
W37436,12
W37437,2
W37439,19
W37442,6
W37443,14
W37446,6
W37449,17
W37450,6
W37451,6
W37452,9
W37453,3
W37454,14
W37455,6
W37456,15
W37457,15
W37458,13
W37459,3
W37460,16
W37461,7
W37462,3
W37463,13
W37465,3
W37466,14
W37467,14
W37468,8
W37469,16
W37470,14
W37471,17
W37473,3
W37474,5
W37475,10
W37476,16
W37477,2
W37478,14
W37479,6
W37480,14
W37481,13
W37482,5
W37483,10
W37484,7
W37485,2
W37486,2
W37487,2
W37488,14
W37489,7
W37490,8
W37491,14
W37492,2
W37493,2
W37494,14
W37496,13
W37497,7
W37498,4
W37499,13
W37500,13
W37501,5
W37502,2
W37503,18
W37504,15
W37505,5
W37506,7
W37507,2
W37508,13
W37509,14
W37510,6
W37511,5
W37512,4
W37514,13
W37515,7
W37516,5
W37517,5
W37518,10
W37519,16
W37520,2
W37521,14
W37522,3
W37523,2
W37524,10
W37525,16
W37526,8
W37527,6
W37528,15
W37529,5
W37530,10
W37531,7
W37532,14
W37533,19
W37534,2
W37535,15
W37537,3
W37538,6
W37539,1
W37540,2
W37541,3
W37542,4
W37545,6
W37546,13
W37548,3
W37549,5
W37551,14
W37552,13
W37553,13
W37554,3
W37555,4
W37557,7
W37558,10
W37559,11
W37561,3
W37562,13
W37563,2
W37564,13
W37565,2
W37566,4
W37567,10
W37568,16
W37569,14
W37570,16
W37572,10
W37573,2
W37574,2
W37575,6
W37577,3
W37578,14
W37579,14
W37580,15
W37581,10
W37582,13
W37583,3
W37584,7
W37585,13
W37586,2
W37587,14
W37588,14
W37589,15
W37591,4
W37593,15
W37594,14
W37595,10
W37596,13
W37597,16
W37599,8
W37601,13
W37602,5
W37603,6
W37604,14
W37605,2
W37606,6
W37607,3
W37608,14
W37609,7
W37610,7
W37611,14
W37612,5
W37613,13
W37614,2
W37615,16
W37617,12
W37618,14
W37619,8
W37620,4
W37621,3
W37622,2
W37624,14
W37625,7
W37626,19
W37627,7
W37628,10
W37629,13
W37630,2
W37631,2
W37633,3
W37634,3
W37635,6
W37642,7
W37644,8
W37650,2
W37651,1
W37653,9
W37654,13
W37657,15
W37658,6
W37660,13
W37661,3
W37663,16
W37664,14
W37665,5
W37666,7
W37667,13
W37668,4
W37669,13
W37670,2
W37673,15
W37674,7
W37675,3
W37676,10
W37680,13
W37682,3
W37683,1
W37684,13
W37685,13
W37686,7
W37687,16
W37689,14
W37691,3
W37692,2
W37693,1
W37694,13
W37696,15
W37698,8
W37699,2
W37700,14
W37701,14
W37702,14
W37704,9
W37706,14
W37707,14
W37708,2
W37709,7
W37710,2
W37711,16
W37712,10
W37713,6
W37714,2
W37715,15
W37716,14
W37717,15
W37718,3
W37719,12
W37720,2
W37721,13
W37722,13
W37723,7
W37724,6
W37725,5
W37726,2
W37727,19
W37728,14
W37729,12
W37730,2
W37731,16
W37737,4
W37738,6
W37739,13
W37745,4
W37746,2
W37747,4
W37748,15
W37753,1
W37754,15
W37756,13
W37758,15
W37759,3
W37761,6
W37762,12
W37763,12
W37764,13
W37765,5
W37766,16
W37769,6
W37770,13
W37771,2
W37772,14
W37776,3
W37777,14
W37778,8
W37779,2
W37780,9
W37781,4
W37782,3
W37786,3
W37788,14
W37790,2
W37793,10
W37794,16
W37795,6
W37796,14
W37797,16
W37798,5
W37799,10
W37800,16
W37801,12
W37802,11
W37803,15
W37804,2
W37805,13
W37806,7
W37807,13
W37809,13
W37811,2
W37812,6
W37813,14
W37817,5
W37818,16
W37819,5
W37820,6
W37821,18
W37822,14
W37825,14
W37826,13
W37828,15
W37830,2
W37833,2
W37835,13
W37838,3
W37841,2
W37842,15
W37843,12
W37844,7
W37847,3
W37848,4
W37849,15
W37850,14
W37851,4
W37852,4
W37853,13
W37854,9
W37857,12
W37858,2
W37859,4
W37860,9
W37861,16
W37863,16
W37864,2
W37865,2
W37866,16
W37867,7
W37868,14
W37870,14
W37872,14
W37873,5
W37874,5
W37875,3
W37876,3
W37878,2
W37879,18
W37880,14
W37881,3
W37882,14
W37883,14
W37885,12
W37886,14
W37887,4
W37888,3
W37889,14
W37890,7
W37891,5
W37892,12
W37893,2
W37894,15
W37895,14
W37896,3
W37898,14
W37899,2
W37900,3
W37901,2
W37902,16
W37903,7
W37904,2
W37906,10
W37907,7
W37908,5
W37909,5
W37910,13
W37913,6
W37914,7
W37915,3
W37916,10
W37917,5
W37918,5
W37919,1
W37921,13
W37922,15
W37923,3
W37924,6
W37929,14
W37930,11
W37935,3
W37937,3
W37938,3
W37939,16
W37940,3
W37941,9
W37942,14
W37943,12
W37945,9
W37946,14
W37948,14
W37951,8
W37952,5
W37953,15
W37954,15
W37955,3
W37956,16
W37957,15
W37959,4
W37960,3
W37961,8
W37962,15
W37963,14
W37964,5
W37965,3
W37967,4
W37969,2
W37970,8
W37971,7
W37972,10
W37974,15
W37975,14
W37977,13
W37978,3
W37979,7
W37980,2
W37982,13
W37983,2
W37984,10
W37985,2
W37986,2
W37988,2
W37989,12
W37990,14
W37991,1
W37992,14
W37993,14
W37994,2
W37995,14
W37996,16
W37997,14
W38000,8
W38001,16
W38002,16
W38003,2
W38004,8
W38005,5
W38006,6
W38007,19
W38008,15
W38009,13
W38010,5
W38011,14
W38012,5
W38013,6
W38014,16
W38017,3
W38018,15
W38019,7
W38020,7
W38021,10
W38022,14
W38023,3
W38025,4
W38026,13
W38027,15
W38028,11
W38030,17
W38031,4
W38032,6
W38033,3
W38034,3
W38035,7
W38036,8
W38037,6
W38038,11
W38039,16
W38040,3
W38041,14
W38042,4
W38043,4
W38044,11
W38045,3
W38046,14
W38047,15
W38048,3
W38049,10
W38050,6
W38051,2
W38052,16
W38053,15
W38054,7
W38055,3
W38056,10
W38057,3
W38058,14
W38059,7
W38060,6
W38061,10
W38062,10
W38063,3
W38064,7
W38065,2
W38066,4
W38067,7
W38068,13
W38069,6
W38070,15
W38071,8
W38072,10
W38073,4
W38074,4
W38075,3
W38076,7
W38077,2
W38078,16
W38079,3
W38080,3
W38081,6
W38082,6
W38083,7
W38084,4
W38085,16
W38086,2
W38087,13
W38088,10
W38090,3
W38091,3
W38092,10
W38093,6
W38094,14
W38095,15
W38096,7
W38097,13
W38098,14
W38100,14
W38101,14
W38102,2
W38103,16
W38104,7
W38105,14
W38106,10
W38107,14
W38108,6
W38109,14
W38110,16
W38111,2
W38112,10
W38113,16
W38114,14
W38115,14
W38116,5
W38117,12
W38118,4
W38119,3
W38121,13
W38123,2
W38124,4
W38125,4
W38126,3
W38127,3
W38128,13
W38129,12
W38130,14
W38131,16
W38132,3
W38133,5
W38134,6
W38135,7
W38136,4
W38137,4
W38138,5
W38140,14
W38141,14
W38142,2
W38143,12
W38144,3
W38145,5
W38146,2
W38147,2
W38148,16
W38149,7
W38150,5
W38151,2
W38152,7
W38153,3
W38154,4
W38155,2
W38156,5
W38157,10
W38158,1
W38159,10
W38160,11
W38161,16
W38162,2
W38163,2
W38164,2
W38165,5
W38166,5
W38167,14
W38168,14
W38169,16
W38170,10
W38171,14
W38172,14
W38173,4
W38175,2
W38176,6
W38177,2
W38178,19
W38180,16
W38181,1
W38182,13
W38183,3
W38184,15
W38185,3
W38186,5
W38187,2
W38188,2
W38189,16
W38190,4
W38191,12
W38192,3
W38193,12
W38194,14
W38195,15
W38196,14
W38197,10
W38198,6
W38199,12
W38200,2
W38201,3
W38202,4
W38203,7
W38204,4
W38205,15
W38206,2
W38207,7
W38208,14
W38209,3
W38210,13
W38211,3
W38212,15
W38213,15
W38214,13
W38215,14
W38217,4
W38218,14
W38219,6
W38220,3
W38221,14
W38222,8
W38223,8
W38224,7
W38225,15
W38226,15
W38227,13
W38228,16
W38229,6
W38230,3
W38231,2
W38232,13
W38233,3
W38234,3
W38235,13
W38236,11
W38237,10
W38238,4
W38239,2
W38240,7
W38241,7
W38242,6
W38243,3
W38244,16
W38245,7
W38246,14
W38247,3
W38248,6
W38249,9
W38250,12
W38251,3
W38252,14
W38253,10
W38254,4
W38255,7
W38256,6
W38257,14
W38258,14
W38259,4
W38260,3
W38261,3
W38262,2
W38263,16
W38264,3
W38266,7
W38267,18
W38268,6
W38269,13
W38270,4
W38271,10
W38272,6
W38273,2
W38274,12
W38275,1
W38276,4
W38277,13
W38278,14
W38279,14
W38280,13
W38282,3
W38283,3
W38284,16
W38285,15
W38286,14
W38287,3
W38288,6
W38289,2
W38290,10
W38291,14
W38292,5
W38293,4
W38294,15
W38295,13
W38296,15
W38297,13
W38298,14
W38299,12
W38300,16
W38301,13
W38302,6
W38303,15
W38304,4
W38305,14
W38306,13
W38307,15
W38308,3
W38309,10
W38310,13
W38311,4
W38313,8
W38314,3
W38315,14
W38316,15
W38318,16
W38319,15
W38320,9
W38321,16
W38322,12
W38323,10
W38324,14
W38326,14
W38327,14
W38328,7
W38329,15
W38330,17
W38331,2
W38332,14
W38333,14
W38334,4
W38335,6
W38336,15
W38337,2
W38338,2
W38339,5
W38340,2
W38341,2
W38342,14
W38343,2
W38344,14
W38345,15
W38346,5
W38347,6
W38348,13
W38349,6
W38350,13
W38351,5
W38352,15
W38353,3
W38354,10
W38355,2
W38356,14
W38357,2
W38358,14
W38359,2
W38360,2
W38361,2
W38362,5
W38363,14
W38364,1
W38365,5
W38366,4
W38367,2
W38368,10
W38369,2
W38370,2
W38372,7
W38373,2
W38374,7
W38375,1
W38376,7
W38377,9
W38379,2
W38380,17
W38381,14
W38382,14
W38383,13
W38384,7
W38385,16
W38386,2
W38387,2
W38388,7
W38389,6
W38390,14
W38391,4
W38392,6
W38393,2
W38394,4
W38395,1
W38396,5
W38397,19
W38398,8
W38399,4
W38400,6
W38401,13
W38402,6
W38403,13
W38404,7
W38405,3
W38406,3
W38407,13
W38409,3
W38410,15
W38411,14
W38412,6
W38413,10
W38414,16
W38415,4
W38416,14
W38417,14
W38418,10
W38419,3
W38420,10
W38421,14
W38422,3
W38423,4
W38424,19
W38425,14
W38426,3
W38427,15
W38428,15
W38429,10
W38430,15
W38431,15
W38433,14
W38434,13
W38435,16
W38436,14
W38437,4
W38438,14
W38439,9
W38440,3
W38441,14
W38443,3
W38444,10
W38445,16
W38446,16
W38447,13
W38448,1
W38449,6
W38450,2
W38451,14
W38452,2
W38453,14
W38454,5
W38455,2
W38456,9
W38457,13
W38458,2
W38459,3
W38460,16
W38461,13
W38462,14
W38463,4
W38464,3
W38465,6
W38466,7
W38467,10
W38468,4
W38469,2
W38470,16
W38471,12
W38472,19
W38474,7
W38475,13
W38477,4
W38478,7
W38480,4
W38481,12
W38482,5
W38483,2
W38484,2
W38485,9
W38486,1
W38487,11
W38488,3
W38489,14
W38491,16
W38492,2
W38493,5
W38494,14
W38495,15
W38496,9
W38497,9
W38498,14
W38500,2
W38501,4
W38502,5
W38503,4
W38505,3
W38506,16
W38507,2
W38509,16
W38510,2
W38512,13
W38515,2
W38516,6
W38517,6
W38519,14
W38521,2
W38522,2
W38523,8
W38524,8
W38525,14
W38526,14
W38527,1
W38528,4
W38529,7
W38530,16
W38531,16
W38532,14
W38533,3
W38534,2
W38535,16
W38536,17
W38537,6
W38538,2
W38539,14
W38540,16
W38541,7
W38543,2
W38544,3
W38545,2
W38546,6
W38547,6
W38548,6
W38549,10
W38550,12
W38551,12
W38552,4
W38553,2
W38554,4
W38555,2
W38556,14
W38558,3
W38559,6
W38560,3
W38561,10
W38563,2
W38564,14
W38565,16
W38567,18
W38568,13
W38569,6
W38570,14
W38571,13
W38572,2
W38573,2
W38575,5
W38576,10
W38577,5
W38578,14
W38579,13
W38580,14
W38581,16
W38582,2
W38583,10
W38584,4
W38585,16
W38586,6
W38587,15
W38588,14
W38589,12
W38590,7
W38591,10
W38592,15
W38593,3
W38594,15
W38595,3
W38596,9
W38597,2
W38598,7
W38599,3
W38601,13
W38602,16
W38603,13
W38604,2
W38605,15
W38606,7
W38607,6
W38608,5
W38609,13
W38610,10
W38611,9
W38612,13
W38613,13
W38614,12
W38615,5
W38616,13
W38617,15
W38618,14
W38619,10
W38620,15
W38622,4
W38623,5
W38624,8
W38625,13
W38626,7
W38627,14
W38628,14
W38629,2
W38630,6
W38631,2
W38632,13
W38633,7
W38634,16
W38636,14
W38637,3
W38638,16
W38639,19
W38640,10
W38643,12
W38644,10
W38645,13
W38646,1
W38647,16
W38648,6
W38649,14
W38650,2
W38651,14
W38652,10
W38653,14
W38654,16
W38655,9
W38656,3
W38657,3
W38659,14
W38660,2
W38662,12
W38663,9
W38664,1
W38666,3
W38668,5
W38669,2
W38670,8
W38672,2
W38673,16
W38674,5
W38675,10
W38676,13
W38677,16
W38678,14
W38679,2
W38680,5
W38681,15
W38682,7
W38683,15
W38684,5
W38685,6
W38686,5
W38687,2
W38688,3
W38689,15
W38690,7
W38691,3
W38692,15
W38693,16
W38694,6
W38695,7
W38697,6
W38698,6
W38699,10
W38700,4
W38701,13
W38702,14
W38703,13
W38704,3
W38705,6
W38707,8
W38709,14
W38710,2
W38711,9
W38712,6
W38713,15
W38714,13
W38715,3
W38716,16
W38717,2
W38718,9
W38719,14
W38720,3
W38721,14
W38722,14
W38723,16
W38724,14
W38726,9
W38727,3
W38728,13
W38729,10
W38730,14
W38732,3
W38733,6
W38734,14
W38735,4
W38736,3
W38737,2
W38738,2
W38739,14
